time, ball_x, ball_y, lever_angle
1.377043309211730957e+02, 2.830000000000000000e+02, 5.400000000000000000e+02, 8.843583319855267133e-01
1.377363069057464600e+02, 3.080000000000000000e+02, 5.860000000000000000e+02, 8.874999246391164220e-01
1.377688148021697998e+02, 3.200000000000000000e+02, 6.070000000000000000e+02, 8.874999246391164220e-01
1.378005816936492920e+02, 3.240000000000000000e+02, 6.120000000000000000e+02, 8.874999246391164220e-01
1.378324837684631348e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.378644018173217773e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.378966016769409180e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.379282507896423340e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.379601719379425049e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.379924898147583008e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.890707209659113319e-01
1.380243978500366211e+02, 3.250000000000000000e+02, 6.120000000000000000e+02, 8.874999246391164220e-01
1.380565807819366455e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.380888848304748535e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.381204638481140137e+02, 3.240000000000000000e+02, 6.120000000000000000e+02, 8.874999246391164220e-01
1.381524286270141602e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.381846537590026855e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.382163388729095459e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.382484478950500488e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.382800478935241699e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.383124287128448486e+02, 3.240000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.383440387248992920e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.383764338493347168e+02, 3.250000000000000000e+02, 6.130000000000000000e+02, 8.874999246391164220e-01
1.384086847305297852e+02, 3.250000000000000000e+02, 6.120000000000000000e+02, 8.874999246391164220e-01
1.384408938884735107e+02, 3.240000000000000000e+02, 6.120000000000000000e+02, 1.044579557318606300e+00
1.384720969200134277e+02, 3.250000000000000000e+02, 6.140000000000000000e+02, 1.192234412037326496e+00
1.385044817924499512e+02, 3.380000000000000000e+02, 6.290000000000000000e+02, 1.226791931226814292e+00
1.385365567207336426e+02, 3.630000000000000000e+02, 6.550000000000000000e+02, 1.226791931226814292e+00
1.385681929588317871e+02, 4.080000000000000000e+02, 6.730000000000000000e+02, 1.226791931226814292e+00
1.386004207134246826e+02, 4.060000000000000000e+02, 6.740000000000000000e+02, 1.226791931226814292e+00
1.386325986385345459e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.386644787788391113e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.386963739395141602e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.387280108928680420e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.387602679729461670e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.387924196720123291e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.388245768547058105e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.388554167747497559e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.388882377147674561e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.389203188419342041e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.389522638320922852e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.389844317436218262e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.390164899826049805e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.390481920242309570e+02, 4.110000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.390801458358764648e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.391124029159545898e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.391444427967071533e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.391760818958282471e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.392093079090118408e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.226791931226814292e+00
1.392402307987213135e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.195376004690916316e+00
1.392726597785949707e+02, 4.120000000000000000e+02, 6.760000000000000000e+02, 1.171814059788992779e+00
1.393046658039093018e+02, 4.050000000000000000e+02, 6.740000000000000000e+02, 1.165530874481813139e+00
1.393365659713745117e+02, 4.010000000000000000e+02, 6.720000000000000000e+02, 1.162389281828223542e+00
1.393683898448944092e+02, 3.990000000000000000e+02, 6.720000000000000000e+02, 1.160818485501428521e+00
1.394006068706512451e+02, 3.990000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.394323189258575439e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.394642119407653809e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.394962208271026611e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.395282907485961914e+02, 3.990000000000000000e+02, 6.710000000000000000e+02, 1.162389281828223542e+00
1.395601568222045898e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.395925760269165039e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.396243309974670410e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.162389281828223542e+00
1.396554129123687744e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.396883640289306641e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.397203388214111328e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.397522318363189697e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.162389281828223542e+00
1.397845609188079834e+02, 3.980000000000000000e+02, 6.720000000000000000e+02, 1.162389281828223542e+00
1.398163819313049316e+02, 3.990000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.398484239578247070e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.398803179264068604e+02, 3.980000000000000000e+02, 6.720000000000000000e+02, 1.160818485501428521e+00
1.399120299816131592e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 1.160818485501428521e+00
1.399441578388214111e+02, 3.980000000000000000e+02, 6.720000000000000000e+02, 1.160818485501428521e+00
1.399765839576721191e+02, 3.980000000000000000e+02, 6.720000000000000000e+02, 1.162389281828223542e+00
1.400093507766723633e+02, 3.990000000000000000e+02, 6.720000000000000000e+02, 1.159247689174633722e+00
1.400404698848724365e+02, 3.980000000000000000e+02, 6.710000000000000000e+02, 9.990264638415542464e-01
1.400722999572753906e+02, 3.910000000000000000e+02, 6.690000000000000000e+02, 8.262388678941156028e-01
1.401046426296234131e+02, 3.230000000000000000e+02, 6.150000000000000000e+02, 7.744025891098840209e-01
1.401366720199584961e+02, 2.910000000000000000e+02, 5.610000000000000000e+02, 7.665486074759094715e-01
1.401687827110290527e+02, 2.790000000000000000e+02, 5.350000000000000000e+02, 7.665486074759094715e-01
1.402002637386322021e+02, 2.810000000000000000e+02, 5.390000000000000000e+02, 7.665486074759094715e-01
1.402323000431060791e+02, 2.950000000000000000e+02, 5.680000000000000000e+02, 7.665486074759094715e-01
1.402643530368804932e+02, 2.990000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.402961578369140625e+02, 2.990000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.403282527923583984e+02, 2.990000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.403599097728729248e+02, 2.990000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.403925619125366211e+02, 3.000000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.404244737625122070e+02, 2.990000000000000000e+02, 5.760000000000000000e+02, 7.681194038027043813e-01
1.404565417766571045e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.681194038027043813e-01
1.404880788326263428e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.405203697681427002e+02, 3.000000000000000000e+02, 5.750000000000000000e+02, 7.681194038027043813e-01
1.405524778366088867e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.405842957496643066e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.681194038027043813e-01
1.406164858341217041e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.406486096382141113e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.406800289154052734e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.407121667861938477e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.665486074759094715e-01
1.407441678047180176e+02, 3.000000000000000000e+02, 5.760000000000000000e+02, 7.681194038027043813e-01
1.407760508060455322e+02, 3.000000000000000000e+02, 5.770000000000000000e+02, 7.665486074759094715e-01
1.408096587657928467e+02, 3.000000000000000000e+02, 5.770000000000000000e+02, -2.434734306532089665e+00
1.408419778347015381e+02, 3.000000000000000000e+02, 5.770000000000000000e+02, -2.434734306532089665e+00
1.408723959922790527e+02, 2.980000000000000000e+02, 5.760000000000000000e+02, -2.434734306532089665e+00
1.409039039611816406e+02, 3.040000000000000000e+02, 5.840000000000000000e+02, -2.434734306532089665e+00
1.409347598552703857e+02, 3.090000000000000000e+02, 5.930000000000000000e+02, -2.434734306532089665e+00
1.409682447910308838e+02, 3.030000000000000000e+02, 5.840000000000000000e+02, 8.655087760639881278e-01
1.410002138614654541e+02, 3.060000000000000000e+02, 5.870000000000000000e+02, 9.519025740377072831e-01
1.410326788425445557e+02, 3.200000000000000000e+02, 6.090000000000000000e+02, 9.990264638415542464e-01
1.410632309913635254e+02, 3.460000000000000000e+02, 6.400000000000000000e+02, 1.008451241802323706e+00
1.410960767269134521e+02, 3.510000000000000000e+02, 6.450000000000000000e+02, 1.011592834455913303e+00
1.411283557415008545e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.411602318286895752e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.411924517154693604e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.010022038129118505e+00
1.412242267131805420e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.412566878795623779e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.412883589267730713e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, 1.010022038129118505e+00
1.413202166557312012e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.413523697853088379e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.413845758438110352e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.414165487289428711e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.414481317996978760e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, 1.010022038129118505e+00
1.414801967144012451e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.011592834455913303e+00
1.415124909877777100e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, 1.010022038129118505e+00
1.415443458557128906e+02, 3.510000000000000000e+02, 6.470000000000000000e+02, 1.010022038129118505e+00
1.415763368606567383e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, 1.010022038129118505e+00
1.416112697124481201e+02, 3.510000000000000000e+02, 6.460000000000000000e+02, -2.434734306532089665e+00
1.416406908035278320e+02, 3.520000000000000000e+02, 6.460000000000000000e+02, -2.434734306532089665e+00
1.416718008518218994e+02, 3.300000000000000000e+02, 6.230000000000000000e+02, -2.434734306532089665e+00
1.417045629024505615e+02, 2.800000000000000000e+02, 5.350000000000000000e+02, -2.434734306532089665e+00
1.417366778850555420e+02, 2.610000000000000000e+02, 4.750000000000000000e+02, -2.434734306532089665e+00
1.417678887844085693e+02, 2.570000000000000000e+02, 4.480000000000000000e+02, -2.434734306532089665e+00
1.417872447967529297e+02, 2.570000000000000000e+02, 4.470000000000000000e+02, -2.434734306532089665e+00
1.418137447834014893e+02, 2.600000000000000000e+02, 4.710000000000000000e+02, 3.848451000647496456e-01
1.418481507301330566e+02, 2.600000000000000000e+02, 4.560000000000000000e+02, 3.330088212805180636e-01
1.418802659511566162e+02, 2.550000000000000000e+02, 4.250000000000000000e+02, 3.251548396465435697e-01
1.419123756885528564e+02, 2.530000000000000000e+02, 4.210000000000000000e+02, 3.251548396465435697e-01
1.419438247680664062e+02, 2.540000000000000000e+02, 4.220000000000000000e+02, 3.251548396465435697e-01
1.419761610031127930e+02, 2.540000000000000000e+02, 4.220000000000000000e+02, 3.251548396465435697e-01
1.420082328319549561e+02, 2.550000000000000000e+02, 4.230000000000000000e+02, 3.235840433197486599e-01
1.420404007434844971e+02, 2.550000000000000000e+02, 4.220000000000000000e+02, 2.403318379996191578e-01
1.420723068714141846e+02, 2.550000000000000000e+02, 4.210000000000000000e+02, 1.822123739082080196e-01
1.421045176982879639e+02, 2.540000000000000000e+02, 3.780000000000000000e+02, 1.696460032938488238e-01
1.421364407539367676e+02, 2.560000000000000000e+02, 3.570000000000000000e+02, 1.696460032938488238e-01
1.421686446666717529e+02, 2.550000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.422000367641448975e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.422321536540985107e+02, 2.540000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.422642319202423096e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.422962868213653564e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.423281946182250977e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.423602938652038574e+02, 2.540000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.423924407958984375e+02, 2.530000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.424243378639221191e+02, 2.530000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.424560828208923340e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.424881107807159424e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.425204248428344727e+02, 2.530000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.425524318218231201e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.425842576026916504e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.426161818504333496e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.680752069670539417e-01
1.426483566761016846e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.426794497966766357e+02, 2.530000000000000000e+02, 3.660000000000000000e+02, 1.696460032938488238e-01
1.427124516963958740e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.427441468238830566e+02, 2.540000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.427762308120727539e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, 1.696460032938488238e-01
1.428107967376708984e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, -2.434734306532089665e+00
1.428408949375152588e+02, 2.530000000000000000e+02, 3.670000000000000000e+02, -2.434734306532089665e+00
1.428718059062957764e+02, 2.560000000000000000e+02, 3.460000000000000000e+02, -2.434734306532089665e+00
1.429049589633941650e+02, 2.760000000000000000e+02, 2.680000000000000000e+02, -2.434734306532089665e+00
1.429358148574829102e+02, 3.100000000000000000e+02, 2.000000000000000000e+02, -2.434734306532089665e+00
1.429537978172302246e+02, 3.300000000000000000e+02, 1.740000000000000000e+02, -2.434734306532089665e+00
1.429811909198760986e+02, 3.680000000000000000e+02, 1.480000000000000000e+02, -5.859070298944963895e-01
1.430162518024444580e+02, 3.870000000000000000e+02, 1.460000000000000000e+02, -6.534512719466769592e-01
1.430480477809906006e+02, 4.300000000000000000e+02, 1.560000000000000000e+02, -6.660176425610361273e-01
1.430800409317016602e+02, 4.820000000000000000e+02, 1.790000000000000000e+02, -6.660176425610361273e-01
1.431118829250335693e+02, 5.390000000000000000e+02, 2.240000000000000000e+02, -6.660176425610361273e-01
1.431441237926483154e+02, 6.050000000000000000e+02, 2.740000000000000000e+02, -6.660176425610361273e-01
1.431764857769012451e+02, 6.750000000000000000e+02, 3.340000000000000000e+02, -6.660176425610361273e-01
1.432107708454132080e+02, 7.630000000000000000e+02, 3.900000000000000000e+02, -2.434734306532089665e+00
1.432408850193023682e+02, 8.640000000000000000e+02, 4.610000000000000000e+02, -2.434734306532089665e+00
1.432728860378265381e+02, 9.630000000000000000e+02, 5.300000000000000000e+02, -2.434734306532089665e+00
1.433037707805633545e+02, 9.330000000000000000e+02, 5.060000000000000000e+02, -2.434734306532089665e+00
1.433362827301025391e+02, 9.080000000000000000e+02, 5.020000000000000000e+02, -2.434734306532089665e+00
1.433648767471313477e+02, 9.100000000000000000e+02, 5.130000000000000000e+02, -2.434734306532089665e+00
1.434002108573913574e+02, 9.520000000000000000e+02, 5.220000000000000000e+02, -2.434734306532089665e+00
1.434318199157714844e+02, 9.480000000000000000e+02, 5.010000000000000000e+02, -2.434734306532089665e+00
1.434496908187866211e+02, 9.400000000000000000e+02, 5.000000000000000000e+02, -2.434734306532089665e+00
1.434775397777557373e+02, 9.280000000000000000e+02, 5.250000000000000000e+02, -6.534512719466769592e-01
1.435121929645538330e+02, 9.390000000000000000e+02, 5.320000000000000000e+02, -5.906194188748811191e-01
1.435441908836364746e+02, 9.570000000000000000e+02, 5.060000000000000000e+02, -5.780530482605219511e-01
1.435759959220886230e+02, 9.550000000000000000e+02, 4.990000000000000000e+02, -5.764822519337270412e-01
1.436083128452301025e+02, 9.710000000000000000e+02, 5.090000000000000000e+02, -5.764822519337270412e-01
1.436404607295989990e+02, 9.700000000000000000e+02, 5.090000000000000000e+02, -5.089380098815464715e-01
1.436720418930053711e+02, 9.710000000000000000e+02, 5.080000000000000000e+02, -4.602433237509046537e-01
1.437042448520660400e+02, 9.810000000000000000e+02, 4.720000000000000000e+02, -4.492477494633403956e-01
1.437361989021301270e+02, 9.820000000000000000e+02, 4.610000000000000000e+02, -4.492477494633403956e-01
1.437683398723602295e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.438005478382110596e+02, 9.810000000000000000e+02, 4.650000000000000000e+02, -4.492477494633403956e-01
1.438325798511505127e+02, 9.810000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.438644096851348877e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.438960378170013428e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.439276838302612305e+02, 9.820000000000000000e+02, 4.650000000000000000e+02, -4.476769531365454857e-01
1.439602837562561035e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.439922637939453125e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.440238909721374512e+02, 9.820000000000000000e+02, 4.650000000000000000e+02, -4.492477494633403956e-01
1.440556018352508545e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.440885658264160156e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.441199767589569092e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.441517648696899414e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.441841909885406494e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.442164988517761230e+02, 9.810000000000000000e+02, 4.650000000000000000e+02, -4.492477494633403956e-01
1.442478847503662109e+02, 9.810000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.442801208496093750e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.443122258186340332e+02, 9.810000000000000000e+02, 4.650000000000000000e+02, -4.492477494633403956e-01
1.443441326618194580e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.443762838840484619e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -4.492477494633403956e-01
1.444097118377685547e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -2.434734306532089665e+00
1.444441568851470947e+02, 9.820000000000000000e+02, 4.660000000000000000e+02, -2.434734306532089665e+00
1.444734008312225342e+02, 9.870000000000000000e+02, 4.390000000000000000e+02, -2.434734306532089665e+00
1.445035719871520996e+02, 9.890000000000000000e+02, 3.580000000000000000e+02, 0.000000000000000000e+00
1.445364468097686768e+02, 9.830000000000000000e+02, 3.170000000000000000e+02, -4.712388980384689743e-03
1.445683336257934570e+02, 9.680000000000000000e+02, 2.650000000000000000e+02, -3.141592653589793307e-03
1.446002607345581055e+02, 9.520000000000000000e+02, 2.440000000000000000e+02, -4.712388980384689743e-03
1.446321527957916260e+02, 9.360000000000000000e+02, 2.560000000000000000e+02, -4.712388980384689743e-03
1.446639690399169922e+02, 9.200000000000000000e+02, 2.960000000000000000e+02, -4.712388980384689743e-03
1.446961038112640381e+02, 9.040000000000000000e+02, 2.980000000000000000e+02, -4.712388980384689743e-03
1.447281517982482910e+02, 8.910000000000000000e+02, 3.070000000000000000e+02, -4.712388980384689743e-03
1.447600760459899902e+02, 8.770000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.447923567295074463e+02, 8.660000000000000000e+02, 3.070000000000000000e+02, -4.712388980384689743e-03
1.448242008686065674e+02, 8.590000000000000000e+02, 3.070000000000000000e+02, -4.712388980384689743e-03
1.448563656806945801e+02, 8.480000000000000000e+02, 3.070000000000000000e+02, -4.712388980384689743e-03
1.448880839347839355e+02, 8.350000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.449201269149780273e+02, 8.230000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.449522118568420410e+02, 8.110000000000000000e+02, 3.080000000000000000e+02, -3.141592653589793307e-03
1.449842948913574219e+02, 7.990000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.450162837505340576e+02, 7.880000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.450482649803161621e+02, 7.770000000000000000e+02, 3.080000000000000000e+02, -4.712388980384689743e-03
1.450800776481628418e+02, 7.660000000000000000e+02, 3.090000000000000000e+02, -4.712388980384689743e-03
1.451118688583374023e+02, 7.560000000000000000e+02, 3.100000000000000000e+02, -4.712388980384689743e-03
1.451434450149536133e+02, 7.470000000000000000e+02, 3.110000000000000000e+02, -4.712388980384689743e-03
1.451764278411865234e+02, 7.390000000000000000e+02, 3.120000000000000000e+02, -4.712388980384689743e-03
1.452099819183349609e+02, 7.290000000000000000e+02, 3.140000000000000000e+02, -2.434734306532089665e+00
1.452420148849487305e+02, 7.220000000000000000e+02, 3.160000000000000000e+02, -2.434734306532089665e+00
1.452720839977264404e+02, 7.150000000000000000e+02, 3.190000000000000000e+02, -2.434734306532089665e+00
1.453041830062866211e+02, 7.110000000000000000e+02, 3.330000000000000000e+02, -2.434734306532089665e+00
1.453364298343658447e+02, 7.150000000000000000e+02, 3.490000000000000000e+02, -2.434734306532089665e+00
1.453650407791137695e+02, 7.260000000000000000e+02, 3.640000000000000000e+02, -2.434734306532089665e+00
1.453971016407012939e+02, 7.420000000000000000e+02, 3.880000000000000000e+02, -2.434734306532089665e+00
1.454151659011840820e+02, 7.560000000000000000e+02, 4.020000000000000000e+02, -2.434734306532089665e+00
1.454447097778320312e+02, 7.990000000000000000e+02, 4.310000000000000000e+02, -7.932521450314227174e-01
1.454800767898559570e+02, 8.240000000000000000e+02, 4.530000000000000000e+02, -8.545132017764237586e-01
1.455117318630218506e+02, 8.760000000000000000e+02, 5.240000000000000000e+02, -8.686503687175778365e-01
1.455435278415679932e+02, 9.220000000000000000e+02, 5.920000000000000000e+02, -8.686503687175778365e-01
1.455765256881713867e+02, 9.170000000000000000e+02, 5.940000000000000000e+02, -8.686503687175778365e-01
1.456121857166290283e+02, 9.190000000000000000e+02, 5.990000000000000000e+02, -2.434734306532089665e+00
1.456410999298095703e+02, 9.210000000000000000e+02, 6.000000000000000000e+02, -2.434734306532089665e+00
1.456779358386993408e+02, 9.160000000000000000e+02, 6.120000000000000000e+02, -2.434734306532089665e+00
1.457080440521240234e+02, 8.990000000000000000e+02, 6.360000000000000000e+02, -2.434734306532089665e+00
1.457369928359985352e+02, 8.670000000000000000e+02, 6.640000000000000000e+02, -2.434734306532089665e+00
1.457671198844909668e+02, 8.670000000000000000e+02, 6.610000000000000000e+02, -2.434734306532089665e+00
1.457840638160705566e+02, 8.770000000000000000e+02, 6.580000000000000000e+02, -2.434734306532089665e+00
1.458133409023284912e+02, 8.740000000000000000e+02, 6.490000000000000000e+02, -1.030442390377452222e+00
1.458479359149932861e+02, 8.780000000000000000e+02, 6.550000000000000000e+02, -9.723229262860410005e-01
1.458801488876342773e+02, 9.050000000000000000e+02, 6.320000000000000000e+02, -9.597565556716818325e-01
1.459124050140380859e+02, 9.120000000000000000e+02, 6.200000000000000000e+02, -9.613273519984766313e-01
1.459439496994018555e+02, 9.040000000000000000e+02, 6.250000000000000000e+02, -1.002168056495144066e+00
1.459758288860321045e+02, 8.930000000000000000e+02, 6.370000000000000000e+02, -1.017876019763092943e+00
1.460098817348480225e+02, 8.850000000000000000e+02, 6.450000000000000000e+02, -2.434734306532089665e+00
1.460397129058837891e+02, 8.830000000000000000e+02, 6.460000000000000000e+02, -2.434734306532089665e+00
1.460704886913299561e+02, 8.800000000000000000e+02, 6.490000000000000000e+02, -2.434734306532089665e+00
1.461056299209594727e+02, 8.700000000000000000e+02, 6.580000000000000000e+02, -2.434734306532089665e+00
1.461357567310333252e+02, 8.800000000000000000e+02, 6.500000000000000000e+02, -2.434734306532089665e+00
1.461544976234436035e+02, 8.910000000000000000e+02, 6.390000000000000000e+02, -2.434734306532089665e+00
1.461807749271392822e+02, 9.080000000000000000e+02, 6.180000000000000000e+02, -8.183848862601411644e-01
1.462161500453948975e+02, 9.210000000000000000e+02, 6.020000000000000000e+02, -7.618362184955248528e-01
1.462478737831115723e+02, 9.360000000000000000e+02, 5.780000000000000000e+02, -7.524114405347553935e-01
1.462801647186279297e+02, 9.380000000000000000e+02, 5.720000000000000000e+02, -7.508406442079604837e-01
1.463120038509368896e+02, 9.390000000000000000e+02, 5.710000000000000000e+02, -7.508406442079604837e-01
1.463440048694610596e+02, 9.390000000000000000e+02, 5.720000000000000000e+02, -7.508406442079604837e-01
